itlCode,itlName,year,gvaMillionGbp,gdpMillionGbp
TLF21,Leicester,2014,7624,8477
TLF21,Leicester,2015,7886,8770
TLF21,Leicester,2016,8106,9038
TLF21,Leicester,2017,8231,9200
TLF21,Leicester,2018,8579,9543
TLF21,Leicester,2019,8790,9817
TLF21,Leicester,2020,8427,9332
TLF21,Leicester,2021,9174,10281
TLF21,Leicester,2022,9506,10643
TLF21,Leicester,2023,10320,11439
TLF22,Leicestershire CC and Rutland,1998,8739,9815
TLF22,Leicestershire CC and Rutland,1999,8901,10059
TLF22,Leicestershire CC and Rutland,2000,9427,10634
TLF22,Leicestershire CC and Rutland,2001,9765,11008
TLF22,Leicestershire CC and Rutland,2002,10162,11461
TLF22,Leicestershire CC and Rutland,2003,10847,12226
TLF22,Leicestershire CC and Rutland,2004,11408,12867
TLF22,Leicestershire CC and Rutland,2005,11891,13393
TLF22,Leicestershire CC and Rutland,2006,12733,14303
TLF22,Leicestershire CC and Rutland,2007,13389,15011
TLF22,Leicestershire CC and Rutland,2008,14124,15703
TLF22,Leicestershire CC and Rutland,2009,13697,15155
TLF22,Leicestershire CC and Rutland,2010,14162,15870
TLF22,Leicestershire CC and Rutland,2011,13952,15810
TLF22,Leicestershire CC and Rutland,2012,14560,16356
TLF22,Leicestershire CC and Rutland,2013,15091,17071
TLF22,Leicestershire CC and Rutland,2014,15736,17865
TLF22,Leicestershire CC and Rutland,2015,16342,18499
TLF22,Leicestershire CC and Rutland,2016,16790,19066
TLF22,Leicestershire CC and Rutland,2017,17366,19744
TLF22,Leicestershire CC and Rutland,2018,18069,20482
TLF22,Leicestershire CC and Rutland,2019,18441,20964
TLF22,Leicestershire CC and Rutland,2020,17307,19424
TLF22,Leicestershire CC and Rutland,2021,19365,21941
TLF22,Leicestershire CC and Rutland,2022,21471,24121
TLF22,Leicestershire CC and Rutland,2023,24105,26678
TLF24,West Northamptonshire,1998,5334,5969
TLF24,West Northamptonshire,1999,5423,6107
TLF24,West Northamptonshire,2000,5808,6531
TLF24,West Northamptonshire,2001,6019,6750
TLF24,West Northamptonshire,2002,6219,6976
TLF24,West Northamptonshire,2003,6506,7300
TLF24,West Northamptonshire,2004,6843,7680
TLF24,West Northamptonshire,2005,7228,8087
TLF24,West Northamptonshire,2006,7865,8769
TLF24,West Northamptonshire,2007,8371,9296
TLF24,West Northamptonshire,2008,8703,9594
TLF24,West Northamptonshire,2009,8417,9244
TLF24,West Northamptonshire,2010,8746,9716
TLF24,West Northamptonshire,2011,8849,9900
TLF24,West Northamptonshire,2012,8993,10023
TLF24,West Northamptonshire,2013,9558,10706
TLF24,West Northamptonshire,2014,9964,11219
TLF24,West Northamptonshire,2015,10357,11656
TLF24,West Northamptonshire,2016,10767,12169
TLF24,West Northamptonshire,2017,11444,12901
TLF24,West Northamptonshire,2018,12242,13726
TLF24,West Northamptonshire,2019,12698,14271
TLF24,West Northamptonshire,2020,12168,13505
TLF24,West Northamptonshire,2021,13404,15098
TLF24,West Northamptonshire,2022,14634,16308
TLF24,West Northamptonshire,2023,15792,17434
TLF25,North Northamptonshire,1998,3625,4076
TLF25,North Northamptonshire,1999,3721,4206
TLF25,North Northamptonshire,2000,3891,4400
TLF25,North Northamptonshire,2001,3961,4486
TLF25,North Northamptonshire,2002,3993,4538
TLF25,North Northamptonshire,2003,4240,4818
TLF25,North Northamptonshire,2004,4428,5036
TLF25,North Northamptonshire,2005,4586,5208
TLF25,North Northamptonshire,2006,4815,5466
TLF25,North Northamptonshire,2007,5077,5743
TLF25,North Northamptonshire,2008,5294,5959
TLF25,North Northamptonshire,2009,5072,5685
TLF25,North Northamptonshire,2010,5304,6026
TLF25,North Northamptonshire,2011,5208,6003
TLF25,North Northamptonshire,2012,5538,6312
TLF25,North Northamptonshire,2013,5713,6563
TLF25,North Northamptonshire,2014,5998,6906
TLF25,North Northamptonshire,2015,6210,7134
TLF25,North Northamptonshire,2016,6381,7363
TLF25,North Northamptonshire,2017,6523,7554
TLF25,North Northamptonshire,2018,6843,7879
TLF25,North Northamptonshire,2019,7110,8209
TLF25,North Northamptonshire,2020,6823,7791
TLF25,North Northamptonshire,2021,7483,8631
TLF25,North Northamptonshire,2022,8175,9335
TLF25,North Northamptonshire,2023,8806,9936
TLF30,Lincolnshire CC,1998,7750,8430
TLF30,Lincolnshire CC,1999,7864,8623
TLF30,Lincolnshire CC,2000,8238,9060
TLF30,Lincolnshire CC,2001,8822,9718
TLF30,Lincolnshire CC,2002,9291,10257
TLF30,Lincolnshire CC,2003,9814,10833
TLF30,Lincolnshire CC,2004,9735,10768
TLF30,Lincolnshire CC,2005,9949,11230
TLF30,Lincolnshire CC,2006,10646,11987
TLF30,Lincolnshire CC,2007,11207,12567
TLF30,Lincolnshire CC,2008,11872,13224
TLF30,Lincolnshire CC,2009,11494,12728
TLF30,Lincolnshire CC,2010,11627,13163
TLF30,Lincolnshire CC,2011,11818,13522
TLF30,Lincolnshire CC,2012,12369,14091
TLF30,Lincolnshire CC,2013,13012,14862
TLF30,Lincolnshire CC,2014,13396,15434
TLF30,Lincolnshire CC,2015,13613,15703
TLF30,Lincolnshire CC,2016,13793,15966
TLF30,Lincolnshire CC,2017,14696,17028
TLF30,Lincolnshire CC,2018,15225,17806
TLF30,Lincolnshire CC,2019,15982,18767
TLF30,Lincolnshire CC,2020,15502,17871
TLF30,Lincolnshire CC,2021,16764,19432
TLF30,Lincolnshire CC,2022,17542,20608
TLF30,Lincolnshire CC,2023,19055,22024
TLG11,"Herefordshire, County of",1998,2165,2400
TLG11,"Herefordshire, County of",1999,2277,2531
TLG11,"Herefordshire, County of",2000,2386,2660
TLG11,"Herefordshire, County of",2001,2407,2696
TLG11,"Herefordshire, County of",2002,2534,2829
TLG11,"Herefordshire, County of",2003,2606,2914
TLG11,"Herefordshire, County of",2004,2591,2904
TLG11,"Herefordshire, County of",2005,2614,2992
TLG11,"Herefordshire, County of",2006,2712,3104
TLG11,"Herefordshire, County of",2007,2777,3192
TLG11,"Herefordshire, County of",2008,2938,3361
TLG11,"Herefordshire, County of",2009,2832,3222
TLG11,"Herefordshire, County of",2010,2846,3287
TLG11,"Herefordshire, County of",2011,2996,3485
TLG11,"Herefordshire, County of",2012,3106,3604
TLG11,"Herefordshire, County of",2013,3235,3765
TLG11,"Herefordshire, County of",2014,3412,3966
TLG11,"Herefordshire, County of",2015,3511,4065
TLG11,"Herefordshire, County of",2016,3534,4130
TLG11,"Herefordshire, County of",2017,3679,4317
TLG11,"Herefordshire, County of",2018,3886,4512
TLG11,"Herefordshire, County of",2019,4043,4653
TLG11,"Herefordshire, County of",2020,3898,4397
TLG11,"Herefordshire, County of",2021,4141,4754
TLG11,"Herefordshire, County of",2022,4532,5251
TLG11,"Herefordshire, County of",2023,4927,5645
TLG12,Worcestershire CC,1998,6818,7757
TLG12,Worcestershire CC,1999,7130,8141
TLG12,Worcestershire CC,2000,7477,8524
TLG12,Worcestershire CC,2001,7644,8704
TLG12,Worcestershire CC,2002,7803,8897
TLG12,Worcestershire CC,2003,8295,9439
TLG12,Worcestershire CC,2004,8798,10001
TLG12,Worcestershire CC,2005,9051,10304
TLG12,Worcestershire CC,2006,9678,10985
TLG12,Worcestershire CC,2007,9625,11005
TLG12,Worcestershire CC,2008,10087,11479
TLG12,Worcestershire CC,2009,9962,11264
TLG12,Worcestershire CC,2010,10215,11685
TLG12,Worcestershire CC,2011,10773,12391
TLG12,Worcestershire CC,2012,11428,13069
TLG12,Worcestershire CC,2013,11846,13589
TLG12,Worcestershire CC,2014,12444,14259
TLG12,Worcestershire CC,2015,12625,14465
TLG12,Worcestershire CC,2016,12663,14643
TLG12,Worcestershire CC,2017,13542,15651
TLG12,Worcestershire CC,2018,14055,16127
TLG12,Worcestershire CC,2019,14439,16487
TLG12,Worcestershire CC,2020,14015,15846
TLG12,Worcestershire CC,2021,14371,16607
TLG12,Worcestershire CC,2022,16042,18593
TLG12,Worcestershire CC,2023,17517,20050
TLG13,Warwickshire CC,1998,7860,8851
TLG13,Warwickshire CC,1999,8452,9516
TLG13,Warwickshire CC,2000,8819,9921
TLG13,Warwickshire CC,2001,8959,10073
TLG13,Warwickshire CC,2002,9267,10416
TLG13,Warwickshire CC,2003,9840,11041
TLG13,Warwickshire CC,2004,10266,11532
TLG13,Warwickshire CC,2005,10841,12163
TLG13,Warwickshire CC,2006,11464,12859
TLG13,Warwickshire CC,2007,11669,13141
TLG13,Warwickshire CC,2008,12144,13625
TLG13,Warwickshire CC,2009,11591,12976
TLG13,Warwickshire CC,2010,12061,13642
TLG13,Warwickshire CC,2011,12667,14395
TLG13,Warwickshire CC,2012,13516,15288
TLG13,Warwickshire CC,2013,14619,16537
TLG13,Warwickshire CC,2014,15490,17543
TLG13,Warwickshire CC,2015,16509,18611
TLG13,Warwickshire CC,2016,16885,19169
TLG13,Warwickshire CC,2017,18810,21300
TLG13,Warwickshire CC,2018,19357,21796
TLG13,Warwickshire CC,2019,19505,21913
TLG13,Warwickshire CC,2020,18286,20504
TLG13,Warwickshire CC,2021,18855,21444
TLG13,Warwickshire CC,2022,21714,24764
TLG13,Warwickshire CC,2023,25167,28122
TLG21,Telford and Wrekin,1998,2321,2584
TLG21,Telford and Wrekin,1999,2402,2686
TLG21,Telford and Wrekin,2000,2419,2715
TLG21,Telford and Wrekin,2001,2559,2863
TLG21,Telford and Wrekin,2002,2631,2947
TLG21,Telford and Wrekin,2003,2739,3073
TLG21,Telford and Wrekin,2004,2892,3239
TLG21,Telford and Wrekin,2005,2980,3339
TLG21,Telford and Wrekin,2006,3075,3451
TLG21,Telford and Wrekin,2007,3135,3532
TLG21,Telford and Wrekin,2008,3243,3647
TLG21,Telford and Wrekin,2009,3142,3516
TLG21,Telford and Wrekin,2010,3203,3628
TLG21,Telford and Wrekin,2011,3313,3787
TLG21,Telford and Wrekin,2012,3427,3908
TLG21,Telford and Wrekin,2013,3578,4090
TLG21,Telford and Wrekin,2014,3672,4194
TLG21,Telford and Wrekin,2015,3726,4253
TLG21,Telford and Wrekin,2016,4098,4637
TLG21,Telford and Wrekin,2017,4266,4813
TLG21,Telford and Wrekin,2018,4419,4973
TLG21,Telford and Wrekin,2019,4662,5248
TLG21,Telford and Wrekin,2020,4725,5258
TLG21,Telford and Wrekin,2021,5341,5935
TLG21,Telford and Wrekin,2022,5575,6208
TLG21,Telford and Wrekin,2023,5793,6400
TLG22,Shropshire,1998,3341,3773
TLG22,Shropshire,1999,3390,3857
TLG22,Shropshire,2000,3488,3987
TLG22,Shropshire,2001,3640,4153
TLG22,Shropshire,2002,3872,4400
TLG22,Shropshire,2003,4089,4648
TLG22,Shropshire,2004,4293,4867
TLG22,Shropshire,2005,4461,5102
TLG22,Shropshire,2006,4605,5283
TLG22,Shropshire,2007,4718,5435
TLG22,Shropshire,2008,5022,5743
TLG22,Shropshire,2009,4803,5473
TLG22,Shropshire,2010,4897,5655
TLG22,Shropshire,2011,5019,5858
TLG22,Shropshire,2012,5122,5974
TLG22,Shropshire,2013,5333,6251
TLG22,Shropshire,2014,5546,6489
TLG22,Shropshire,2015,5625,6568
TLG22,Shropshire,2016,5834,6801
TLG22,Shropshire,2017,5987,6967
TLG22,Shropshire,2018,6284,7278
TLG22,Shropshire,2019,6351,7378
TLG22,Shropshire,2020,6129,7003
TLG22,Shropshire,2021,7001,7990
TLG22,Shropshire,2022,7419,8462
TLG22,Shropshire,2023,7987,8992
TLG23,Stoke-on-Trent,1998,2792,3179
TLG23,Stoke-on-Trent,1999,2798,3211
TLG23,Stoke-on-Trent,2000,2851,3276
TLG23,Stoke-on-Trent,2001,2935,3370
TLG23,Stoke-on-Trent,2002,3080,3536
TLG23,Stoke-on-Trent,2003,3250,3732
TLG23,Stoke-on-Trent,2004,3495,4000
TLG23,Stoke-on-Trent,2005,3673,4184
TLG23,Stoke-on-Trent,2006,3828,4366
TLG23,Stoke-on-Trent,2007,3960,4527
TLG23,Stoke-on-Trent,2008,4224,4805
TLG23,Stoke-on-Trent,2009,4175,4716
TLG23,Stoke-on-Trent,2010,4219,4831
TLG23,Stoke-on-Trent,2011,4367,5042
TLG23,Stoke-on-Trent,2012,4496,5181
TLG23,Stoke-on-Trent,2013,4653,5395
TLG23,Stoke-on-Trent,2014,4718,5479
TLG23,Stoke-on-Trent,2015,4847,5602
TLG23,Stoke-on-Trent,2016,4878,5621
TLG23,Stoke-on-Trent,2017,5246,5988
TLG23,Stoke-on-Trent,2018,5620,6371
TLG23,Stoke-on-Trent,2019,5806,6591
TLG23,Stoke-on-Trent,2020,5742,6460
TLG23,Stoke-on-Trent,2021,6387,7167
TLG23,Stoke-on-Trent,2022,6349,7160
TLG23,Stoke-on-Trent,2023,7020,7798
TLG24,Staffordshire CC,1998,9905,11351
TLG24,Staffordshire CC,1999,10017,11567
TLG24,Staffordshire CC,2000,10237,11854
TLG24,Staffordshire CC,2001,10623,12258
TLG24,Staffordshire CC,2002,11246,12944
TLG24,Staffordshire CC,2003,11849,13643
TLG24,Staffordshire CC,2004,12543,14406
TLG24,Staffordshire CC,2005,13058,14996
TLG24,Staffordshire CC,2006,13427,15475
TLG24,Staffordshire CC,2007,13723,15878
TLG24,Staffordshire CC,2008,14367,16517
TLG24,Staffordshire CC,2009,13525,15528
TLG24,Staffordshire CC,2010,14116,16370
TLG24,Staffordshire CC,2011,14539,17019
TLG24,Staffordshire CC,2012,14713,17210
TLG24,Staffordshire CC,2013,15244,17914
TLG24,Staffordshire CC,2014,15789,18509
TLG24,Staffordshire CC,2015,16533,19254
TLG24,Staffordshire CC,2016,17049,19847
TLG24,Staffordshire CC,2017,17834,20654
TLG24,Staffordshire CC,2018,18393,21172
TLG24,Staffordshire CC,2019,18989,21871
TLG24,Staffordshire CC,2020,17946,20505
TLG24,Staffordshire CC,2021,20726,23595
TLG24,Staffordshire CC,2022,21213,24210
TLG24,Staffordshire CC,2023,22837,25758
TLG31,Birmingham,1998,13640,14976
TLG31,Birmingham,1999,14052,15501
TLG31,Birmingham,2000,14449,15940
TLG31,Birmingham,2001,15293,16762
TLG31,Birmingham,2002,15911,17388
TLG31,Birmingham,2003,16834,18401
TLG31,Birmingham,2004,17769,19598
TLG31,Birmingham,2005,18714,20592
TLG31,Birmingham,2006,19185,21156
TLG31,Birmingham,2007,20129,22254
TLG31,Birmingham,2008,20507,22621
TLG31,Birmingham,2009,20326,22264
TLG31,Birmingham,2010,20952,23109
TLG31,Birmingham,2011,21332,23741
TLG31,Birmingham,2012,21812,24321
TLG31,Birmingham,2013,22982,25485
TLG31,Birmingham,2014,23927,26534
TLG31,Birmingham,2015,24736,27405
TLG31,Birmingham,2016,26003,28791
TLG31,Birmingham,2017,26693,29522
TLG31,Birmingham,2018,27784,30739
TLG31,Birmingham,2019,28374,31496
TLG31,Birmingham,2020,26806,29560
TLG31,Birmingham,2021,29031,32280
TLG31,Birmingham,2022,31839,35353
TLG31,Birmingham,2023,35427,38902
TLG32,Solihull,1998,4194,4557
TLG32,Solihull,1999,4243,4631
TLG32,Solihull,2000,4478,4877
TLG32,Solihull,2001,4697,5108
TLG32,Solihull,2002,4751,5179
TLG32,Solihull,2003,4919,5369
TLG32,Solihull,2004,5028,5508
TLG32,Solihull,2005,5251,5742
TLG32,Solihull,2006,5345,5866
TLG32,Solihull,2007,5523,6099
TLG32,Solihull,2008,5529,6086
TLG32,Solihull,2009,5183,5692
TLG32,Solihull,2010,5611,6169
TLG32,Solihull,2011,5768,6373
TLG32,Solihull,2012,6061,6683
TLG32,Solihull,2013,6368,6966
TLG32,Solihull,2014,6708,7339
TLG32,Solihull,2015,7381,8035
TLG32,Solihull,2016,8372,9063
TLG32,Solihull,2017,9154,9887
TLG32,Solihull,2018,9415,10184
TLG32,Solihull,2019,9680,10506
TLG32,Solihull,2020,8416,9075
TLG32,Solihull,2021,8736,9541
TLG32,Solihull,2022,9833,10783
TLG32,Solihull,2023,10722,11614
TLG33,Coventry,1998,4947,5385
TLG33,Coventry,1999,5056,5529
TLG33,Coventry,2000,5192,5686
TLG33,Coventry,2001,5439,5938
TLG33,Coventry,2002,5523,6033
TLG33,Coventry,2003,5769,6308
TLG33,Coventry,2004,6033,6599
TLG33,Coventry,2005,6395,6972
TLG33,Coventry,2006,6469,7075
TLG33,Coventry,2007,6812,7459
TLG33,Coventry,2008,7076,7729
TLG33,Coventry,2009,7067,7675
TLG33,Coventry,2010,7438,8106
TLG33,Coventry,2011,7581,8319
TLG33,Coventry,2012,7736,8499
TLG33,Coventry,2013,7957,8737
TLG33,Coventry,2014,8586,9395
TLG33,Coventry,2015,9128,9969
TLG33,Coventry,2016,10016,10919
TLG33,Coventry,2017,9861,10752
TLG33,Coventry,2018,10003,10937
TLG33,Coventry,2019,10191,11191
TLG33,Coventry,2020,9453,10328
TLG33,Coventry,2021,10120,11147
TLG33,Coventry,2022,10807,11902
TLG33,Coventry,2023,11804,12884
TLG36,Dudley,1998,3241,3666
TLG36,Dudley,1999,3341,3797
TLG36,Dudley,2000,3394,3865
TLG36,Dudley,2001,3557,4040
TLG36,Dudley,2002,3665,4164
TLG36,Dudley,2003,3726,4256
TLG36,Dudley,2004,3862,4417
TLG36,Dudley,2005,3995,4559
TLG36,Dudley,2006,4104,4694
TLG36,Dudley,2007,4269,4895
TLG36,Dudley,2008,4293,4925
TLG36,Dudley,2009,4033,4615
TLG36,Dudley,2010,4175,4814
TLG36,Dudley,2011,4265,4964
TLG36,Dudley,2012,4447,5165
TLG36,Dudley,2013,4568,5282
TLG36,Dudley,2014,4681,5420
TLG36,Dudley,2015,4719,5471
TLG36,Dudley,2016,4907,5669
TLG36,Dudley,2017,5113,5890
TLG36,Dudley,2018,5171,5988
TLG36,Dudley,2019,5296,6168
TLG36,Dudley,2020,4916,5699
TLG36,Dudley,2021,5417,6339
TLG36,Dudley,2022,5867,6850
TLG36,Dudley,2023,6154,7111
TLG37,Sandwell,1998,3676,4097
TLG37,Sandwell,1999,3713,4159
TLG37,Sandwell,2000,3744,4204
TLG37,Sandwell,2001,3833,4299
TLG37,Sandwell,2002,3992,4470
TLG37,Sandwell,2003,4160,4668
TLG37,Sandwell,2004,4274,4817
TLG37,Sandwell,2005,4426,4980
TLG37,Sandwell,2006,4613,5192
TLG37,Sandwell,2007,4649,5264
TLG37,Sandwell,2008,4724,5348
TLG37,Sandwell,2009,4625,5209
TLG37,Sandwell,2010,4685,5333
TLG37,Sandwell,2011,4647,5363
TLG37,Sandwell,2012,4819,5561
TLG37,Sandwell,2013,5024,5760
TLG37,Sandwell,2014,5475,6236
TLG37,Sandwell,2015,5672,6455
TLG37,Sandwell,2016,5950,6760
TLG37,Sandwell,2017,6250,7082
TLG37,Sandwell,2018,6467,7340
TLG37,Sandwell,2019,6415,7344
TLG37,Sandwell,2020,6244,7086
TLG37,Sandwell,2021,6378,7378
TLG37,Sandwell,2022,6720,7773
TLG37,Sandwell,2023,7306,8346
TLG38,Walsall,1998,2635,3003
TLG38,Walsall,1999,2693,3089
TLG38,Walsall,2000,2729,3138
TLG38,Walsall,2001,2806,3221
TLG38,Walsall,2002,2884,3313
TLG38,Walsall,2003,3004,3460
TLG38,Walsall,2004,3143,3622
TLG38,Walsall,2005,3283,3772
TLG38,Walsall,2006,3337,3850
TLG38,Walsall,2007,3449,3992
TLG38,Walsall,2008,3509,4051
TLG38,Walsall,2009,3309,3810
TLG38,Walsall,2010,3466,4021
TLG38,Walsall,2011,3665,4276
TLG38,Walsall,2012,3816,4444
TLG38,Walsall,2013,4080,4698
TLG38,Walsall,2014,4359,4997
TLG38,Walsall,2015,4444,5091
TLG38,Walsall,2016,4672,5344
TLG38,Walsall,2017,4739,5430
TLG38,Walsall,2018,4721,5447
TLG38,Walsall,2019,4686,5454
TLG38,Walsall,2020,4291,4985
TLG38,Walsall,2021,4784,5592
TLG38,Walsall,2022,5073,5930
TLG38,Walsall,2023,5506,6348
TLG39,Wolverhampton,1998,3011,3319
TLG39,Wolverhampton,1999,3125,3458
TLG39,Wolverhampton,2000,3215,3554
TLG39,Wolverhampton,2001,3374,3705
TLG39,Wolverhampton,2002,3509,3838
TLG39,Wolverhampton,2003,3626,3976
TLG39,Wolverhampton,2004,3731,4154
TLG39,Wolverhampton,2005,3918,4348
TLG39,Wolverhampton,2006,4034,4482
TLG39,Wolverhampton,2007,4164,4648
TLG39,Wolverhampton,2008,4255,4736
TLG39,Wolverhampton,2009,4035,4472
TLG39,Wolverhampton,2010,4117,4605
TLG39,Wolverhampton,2011,4269,4816
TLG39,Wolverhampton,2012,4235,4809
TLG39,Wolverhampton,2013,4295,4865
TLG39,Wolverhampton,2014,4377,4966
TLG39,Wolverhampton,2015,4219,4826
TLG39,Wolverhampton,2016,4535,5165
TLG39,Wolverhampton,2017,4867,5503
TLG39,Wolverhampton,2018,5138,5804
TLG39,Wolverhampton,2019,5273,5986
TLG39,Wolverhampton,2020,4925,5554
TLG39,Wolverhampton,2021,5489,6246
TLG39,Wolverhampton,2022,5977,6799
TLG39,Wolverhampton,2023,6440,7240
TLH21,Luton,1998,2828,3142
TLH21,Luton,1999,2934,3273
TLH21,Luton,2000,3196,3559
TLH21,Luton,2001,3362,3724
TLH21,Luton,2002,3450,3822
TLH21,Luton,2003,3610,4003
TLH21,Luton,2004,3642,4060
TLH21,Luton,2005,3789,4221
TLH21,Luton,2006,3911,4360
TLH21,Luton,2007,4134,4641
TLH21,Luton,2008,4363,4860
TLH21,Luton,2009,4071,4523
TLH21,Luton,2010,4103,4620
TLH21,Luton,2011,4096,4681
TLH21,Luton,2012,4250,4848
TLH21,Luton,2013,4704,5349
TLH21,Luton,2014,5229,5923
TLH21,Luton,2015,5446,6216
TLH21,Luton,2016,5532,6328
TLH21,Luton,2017,5830,6666
TLH21,Luton,2018,5904,6747
TLH21,Luton,2019,6141,7024
TLH21,Luton,2020,5258,5910
TLH21,Luton,2021,5534,6314
TLH21,Luton,2022,6150,7103
TLH21,Luton,2023,6639,7654
TLH24,Bedford,1998,2051,2271
TLH24,Bedford,1999,2155,2392
TLH24,Bedford,2000,2255,2501
TLH24,Bedford,2001,2363,2631
TLH24,Bedford,2002,2461,2745
TLH24,Bedford,2003,2592,2891
TLH24,Bedford,2004,2664,2987
TLH24,Bedford,2005,2875,3211
TLH24,Bedford,2006,2966,3310
TLH24,Bedford,2007,3069,3426
TLH24,Bedford,2008,3232,3584
TLH24,Bedford,2009,3128,3447
TLH24,Bedford,2010,3085,3458
TLH24,Bedford,2011,3051,3474
TLH24,Bedford,2012,3131,3562
TLH24,Bedford,2013,3230,3699
TLH24,Bedford,2014,3439,3950
TLH24,Bedford,2015,3560,4127
TLH24,Bedford,2016,3683,4274
TLH24,Bedford,2017,3978,4597
TLH24,Bedford,2018,4019,4653
TLH24,Bedford,2019,4238,4887
TLH24,Bedford,2020,3891,4451
TLH24,Bedford,2021,4317,5001
TLH24,Bedford,2022,4807,5521
TLH24,Bedford,2023,5151,5847
TLH25,Central Bedfordshire,1998,2890,3272
TLH25,Central Bedfordshire,1999,3009,3418
TLH25,Central Bedfordshire,2000,3199,3633
TLH25,Central Bedfordshire,2001,3313,3763
TLH25,Central Bedfordshire,2002,3470,3937
TLH25,Central Bedfordshire,2003,3603,4108
TLH25,Central Bedfordshire,2004,3643,4193
TLH25,Central Bedfordshire,2005,3845,4421
TLH25,Central Bedfordshire,2006,3903,4494
TLH25,Central Bedfordshire,2007,4049,4638
TLH25,Central Bedfordshire,2008,4241,4821
TLH25,Central Bedfordshire,2009,4065,4583
TLH25,Central Bedfordshire,2010,4134,4749
TLH25,Central Bedfordshire,2011,4215,4924
TLH25,Central Bedfordshire,2012,4367,5098
TLH25,Central Bedfordshire,2013,4688,5462
TLH25,Central Bedfordshire,2014,4963,5783
TLH25,Central Bedfordshire,2015,5138,6042
TLH25,Central Bedfordshire,2016,5516,6454
TLH25,Central Bedfordshire,2017,5999,6979
TLH25,Central Bedfordshire,2018,6070,7065
TLH25,Central Bedfordshire,2019,6015,7036
TLH25,Central Bedfordshire,2020,5459,6327
TLH25,Central Bedfordshire,2021,5955,7040
TLH25,Central Bedfordshire,2022,6592,7740
TLH25,Central Bedfordshire,2023,7358,8521
TLH26,North and East Hertfordshire,1998,8922,9734
TLH26,North and East Hertfordshire,1999,9635,10508
TLH26,North and East Hertfordshire,2000,10131,11021
TLH26,North and East Hertfordshire,2001,10526,11446
TLH26,North and East Hertfordshire,2002,10851,11819
TLH26,North and East Hertfordshire,2003,11511,12529
TLH26,North and East Hertfordshire,2004,11836,12949
TLH26,North and East Hertfordshire,2005,12920,14077
TLH26,North and East Hertfordshire,2006,13390,14608
TLH26,North and East Hertfordshire,2007,13937,15215
TLH26,North and East Hertfordshire,2008,14962,16217
TLH26,North and East Hertfordshire,2009,14156,15300
TLH26,North and East Hertfordshire,2010,13729,15062
TLH26,North and East Hertfordshire,2011,13376,14899
TLH26,North and East Hertfordshire,2012,13466,15024
TLH26,North and East Hertfordshire,2013,14191,15830
TLH26,North and East Hertfordshire,2014,15006,16753
TLH26,North and East Hertfordshire,2015,15128,17026
TLH26,North and East Hertfordshire,2016,15580,17568
TLH26,North and East Hertfordshire,2017,16495,18594
TLH26,North and East Hertfordshire,2018,16995,19081
TLH26,North and East Hertfordshire,2019,18207,20336
TLH26,North and East Hertfordshire,2020,17740,19571
TLH26,North and East Hertfordshire,2021,19370,21623
TLH26,North and East Hertfordshire,2022,20035,22414
TLH26,North and East Hertfordshire,2023,22439,24747
TLH27,South West Hertfordshire,1998,9623,10597
TLH27,South West Hertfordshire,1999,10064,11114
TLH27,South West Hertfordshire,2000,10573,11684
TLH27,South West Hertfordshire,2001,11137,12274
TLH27,South West Hertfordshire,2002,11539,12720
TLH27,South West Hertfordshire,2003,12258,13510
TLH27,South West Hertfordshire,2004,12886,14241
TLH27,South West Hertfordshire,2005,13626,15033
TLH27,South West Hertfordshire,2006,13857,15336
TLH27,South West Hertfordshire,2007,14604,16131
TLH27,South West Hertfordshire,2008,15257,16704
TLH27,South West Hertfordshire,2009,14817,16120
TLH27,South West Hertfordshire,2010,14750,16278
TLH27,South West Hertfordshire,2011,14995,16722
TLH27,South West Hertfordshire,2012,15317,17080
TLH27,South West Hertfordshire,2013,16456,18330
TLH27,South West Hertfordshire,2014,17690,19683
TLH27,South West Hertfordshire,2015,18981,21143
TLH27,South West Hertfordshire,2016,20099,22354
TLH27,South West Hertfordshire,2017,22105,24458
TLH27,South West Hertfordshire,2018,22569,24938
TLH27,South West Hertfordshire,2019,23167,25582
TLH27,South West Hertfordshire,2020,21945,23971
TLH27,South West Hertfordshire,2021,23941,26408
TLH27,South West Hertfordshire,2022,25411,27990
TLH27,South West Hertfordshire,2023,27301,29780
TLH31,Southend-on-Sea,1998,1525,1770
TLH31,Southend-on-Sea,1999,1578,1843
TLH31,Southend-on-Sea,2000,1648,1922
TLH31,Southend-on-Sea,2001,1762,2040
TLH31,Southend-on-Sea,2002,1843,2132
TLH31,Southend-on-Sea,2003,1994,2298
TLH31,Southend-on-Sea,2004,2089,2413
TLH31,Southend-on-Sea,2005,2157,2491
TLH31,Southend-on-Sea,2006,2292,2642
TLH31,Southend-on-Sea,2007,2378,2748
TLH31,Southend-on-Sea,2008,2465,2833
TLH31,Southend-on-Sea,2009,2472,2810
TLH31,Southend-on-Sea,2010,2491,2882
TLH31,Southend-on-Sea,2011,2492,2923
TLH31,Southend-on-Sea,2012,2577,3021
TLH31,Southend-on-Sea,2013,2601,3067
TLH31,Southend-on-Sea,2014,2693,3191
TLH31,Southend-on-Sea,2015,2713,3229
TLH31,Southend-on-Sea,2016,2822,3351
TLH31,Southend-on-Sea,2017,3041,3576
TLH31,Southend-on-Sea,2018,3152,3689
TLH31,Southend-on-Sea,2019,3079,3621
