"DATE_NAME","GEOGRAPHY_CODE","GEOGRAPHY_NAME","OBS_VALUE"
"2017","W01001253","Rhondda Cynon Taf 023C",1516
"2017","W01001255","Rhondda Cynon Taf 023E",1742
"2017","W01001256","Rhondda Cynon Taf 019C",1237
"2017","W01001257","Rhondda Cynon Taf 019D",1208
"2017","W01001258","Rhondda Cynon Taf 019E",1288
"2017","W01001259","Rhondda Cynon Taf 018E",1748
"2017","W01001260","Rhondda Cynon Taf 014C",1158
"2017","W01001261","Rhondda Cynon Taf 018F",1253
"2017","W01001262","Rhondda Cynon Taf 022D",1422
"2017","W01001263","Rhondda Cynon Taf 022E",1653
"2017","W01001264","Rhondda Cynon Taf 022F",2053
"2017","W01001265","Rhondda Cynon Taf 007A",1562
"2017","W01001266","Rhondda Cynon Taf 007B",1339
"2017","W01001267","Rhondda Cynon Taf 007C",1402
"2017","W01001268","Rhondda Cynon Taf 007D",1459
"2017","W01001269","Rhondda Cynon Taf 010A",1435
"2017","W01001270","Rhondda Cynon Taf 010B",1466
"2017","W01001271","Rhondda Cynon Taf 010C",1575
"2017","W01001272","Rhondda Cynon Taf 010D",1499
"2017","W01001273","Rhondda Cynon Taf 010E",1706
"2017","W01001274","Rhondda Cynon Taf 013B",1249
"2017","W01001275","Rhondda Cynon Taf 013C",1799
"2017","W01001276","Rhondda Cynon Taf 013D",1379
"2017","W01001277","Rhondda Cynon Taf 028D",1256
"2017","W01001278","Rhondda Cynon Taf 028E",1187
"2017","W01001279","Rhondda Cynon Taf 028F",1029
"2017","W01001280","Rhondda Cynon Taf 017E",1583
"2017","W01001281","Rhondda Cynon Taf 017F",1698
"2017","W01001282","Rhondda Cynon Taf 015C",2027
"2017","W01001283","Rhondda Cynon Taf 015D",1504
"2017","W01001284","Rhondda Cynon Taf 015E",1141
"2017","W01001285","Rhondda Cynon Taf 014D",1372
"2017","W01001286","Rhondda Cynon Taf 014E",1548
"2017","W01001287","Rhondda Cynon Taf 014F",1416
"2017","W01001288","Rhondda Cynon Taf 014G",1421
"2017","W01001289","Merthyr Tydfil 006A",1374
"2017","W01001290","Merthyr Tydfil 007A",2251
"2017","W01001291","Merthyr Tydfil 003A",2116
"2017","W01001292","Merthyr Tydfil 004A",1797
"2017","W01001293","Merthyr Tydfil 004B",1794
"2017","W01001294","Merthyr Tydfil 003B",1726
"2017","W01001295","Merthyr Tydfil 002A",1508
"2017","W01001296","Merthyr Tydfil 002B",1609
"2017","W01001297","Merthyr Tydfil 002C",1827
"2017","W01001298","Merthyr Tydfil 002D",1837
"2017","W01001299","Merthyr Tydfil 008A",1633
"2017","W01001300","Merthyr Tydfil 008B",1900
"2017","W01001301","Merthyr Tydfil 008C",1916
"2017","W01001302","Merthyr Tydfil 006B",1150
"2017","W01001303","Merthyr Tydfil 006C",1117
"2017","W01001304","Merthyr Tydfil 006D",1460
"2017","W01001305","Merthyr Tydfil 003C",1183
"2017","W01001306","Merthyr Tydfil 003D",1544
"2017","W01001307","Merthyr Tydfil 004C",1577
"2017","W01001308","Merthyr Tydfil 008D",1311
"2017","W01001309","Merthyr Tydfil 008E",1359
"2017","W01001310","Merthyr Tydfil 002E",1632
"2017","W01001311","Merthyr Tydfil 002F",1186
"2017","W01001312","Merthyr Tydfil 006E",1550
"2017","W01001313","Merthyr Tydfil 006F",1524
"2017","W01001314","Merthyr Tydfil 005A",2246
"2017","W01001315","Merthyr Tydfil 004D",1767
"2017","W01001316","Merthyr Tydfil 005B",2980
"2017","W01001317","Merthyr Tydfil 005C",1645
"2017","W01001318","Merthyr Tydfil 005D",1561
"2017","W01001319","Merthyr Tydfil 007B",1796
"2017","W01001320","Merthyr Tydfil 007C",1396
"2017","W01001321","Merthyr Tydfil 007D",1543
"2017","W01001322","Merthyr Tydfil 007E",1586
"2017","W01001324","Merthyr Tydfil 003E",2079
"2017","W01001325","Caerphilly 003A",1763
"2017","W01001326","Caerphilly 003B",2218
"2017","W01001327","Caerphilly 014A",2400
"2017","W01001328","Caerphilly 014B",1557
"2017","W01001329","Caerphilly 014C",1585
"2017","W01001330","Caerphilly 018A",1496
"2017","W01001331","Caerphilly 018B",1832
"2017","W01001332","Caerphilly 018C",1955
"2017","W01001333","Caerphilly 018D",1539
"2017","W01001334","Caerphilly 005A",1517
"2017","W01001335","Caerphilly 005B",1268
"2017","W01001336","Caerphilly 004A",1428
"2017","W01001337","Caerphilly 004B",1487
"2017","W01001338","Caerphilly 004C",1710
"2017","W01001339","Caerphilly 004D",1465
"2017","W01001340","Caerphilly 020A",1826
"2017","W01001341","Caerphilly 020B",1813
"2017","W01001342","Caerphilly 021A",1218
"2017","W01001343","Caerphilly 021B",1152
"2017","W01001344","Caerphilly 020C",1650
"2017","W01001345","Caerphilly 021C",1459
"2017","W01001346","Caerphilly 020D",1609
"2017","W01001347","Caerphilly 005C",1448
"2017","W01001348","Caerphilly 009A",1841
"2017","W01001349","Caerphilly 009B",1862
"2017","W01001350","Caerphilly 009C",1806
"2017","W01001351","Caerphilly 005D",1459
"2017","W01001352","Caerphilly 007A",1935
"2017","W01001353","Caerphilly 007B",1536
"2017","W01001354","Caerphilly 014D",1698
"2017","W01001355","Caerphilly 015A",1655
"2017","W01001356","Caerphilly 006A",1245
"2017","W01001357","Caerphilly 006B",1652
"2017","W01001358","Caerphilly 006C",1522
"2017","W01001359","Caerphilly 006D",1572
"2017","W01001360","Caerphilly 002A",1336
"2017","W01001361","Caerphilly 002B",1201
"2017","W01001362","Caerphilly 003C",2104
"2017","W01001363","Caerphilly 012A",1742
"2017","W01001364","Caerphilly 012B",1887
"2017","W01001365","Caerphilly 012C",2061
"2017","W01001366","Caerphilly 019A",1689
"2017","W01001367","Caerphilly 019B",1521
"2017","W01001368","Caerphilly 019C",1512
"2017","W01001369","Caerphilly 012D",2210
"2017","W01001370","Caerphilly 023A",1811
"2017","W01001371","Caerphilly 022A",1590
"2017","W01001372","Caerphilly 022B",1879
"2017","W01001373","Caerphilly 022C",2045
"2017","W01001374","Caerphilly 001A",1521
"2017","W01001375","Caerphilly 001B",1502
"2017","W01001376","Caerphilly 001C",1533
"2017","W01001377","Caerphilly 013A",1585
"2017","W01001378","Caerphilly 013B",1514
"2017","W01001379","Caerphilly 013C",1586
"2017","W01001380","Caerphilly 010A",1845
"2017","W01001381","Caerphilly 010B",1598
"2017","W01001382","Caerphilly 010C",1625
"2017","W01001383","Caerphilly 010D",1523
"2017","W01001384","Caerphilly 002C",1628
"2017","W01001385","Caerphilly 002D",1532
"2017","W01001386","Caerphilly 002E",1589
"2017","W01001387","Caerphilly 007C",1363
"2017","W01001388","Caerphilly 007D",1829
"2017","W01001389","Caerphilly 007E",1124
"2017","W01001390","Caerphilly 006E",1976
"2017","W01001391","Caerphilly 006F",1633
"2017","W01001392","Caerphilly 009D",1780
"2017","W01001393","Caerphilly 019D",1324
"2017","W01001394","Caerphilly 023B",1345
"2017","W01001395","Caerphilly 023C",1422
"2017","W01001396","Caerphilly 023D",1647
"2017","W01001397","Caerphilly 019E",1670
"2017","W01001398","Caerphilly 024A",2799
"2017","W01001399","Caerphilly 023E",1296
"2017","W01001400","Caerphilly 019F",1464
"2017","W01001401","Caerphilly 011A",2060
"2017","W01001402","Caerphilly 011B",1680
"2017","W01001403","Caerphilly 011C",1691
"2017","W01001404","Caerphilly 011D",1334
"2017","W01001405","Caerphilly 011E",1837
"2017","W01001406","Caerphilly 001D",1971
"2017","W01001407","Caerphilly 016A",1351
"2017","W01001408","Caerphilly 016B",1478
"2017","W01001409","Caerphilly 016C",1674
"2017","W01001410","Caerphilly 016D",1877
"2017","W01001411","Caerphilly 017A",1652
"2017","W01001412","Caerphilly 017B",1709
"2017","W01001413","Caerphilly 017C",1850
"2017","W01001414","Caerphilly 008A",1543
"2017","W01001415","Caerphilly 008B",1820
"2017","W01001416","Caerphilly 008C",1410
"2017","W01001417","Caerphilly 008D",1416
"2017","W01001418","Caerphilly 008E",1426
"2017","W01001419","Caerphilly 021D",1574
"2017","W01001420","Caerphilly 022D",1261
"2017","W01001421","Caerphilly 022E",1558
"2017","W01001422","Caerphilly 022F",1509
"2017","W01001423","Caerphilly 024B",1340
"2017","W01001424","Caerphilly 024C",1446
"2017","W01001425","Caerphilly 024D",1682
"2017","W01001426","Caerphilly 024E",1310
"2017","W01001427","Caerphilly 024F",1972
"2017","W01001428","Caerphilly 001E",1289
"2017","W01001429","Caerphilly 001F",1113
"2017","W01001430","Caerphilly 015B",2579
"2017","W01001431","Caerphilly 015C",1634
"2017","W01001432","Caerphilly 013D",2976
"2017","W01001433","Caerphilly 013E",1378
"2017","W01001434","Caerphilly 013F",1376
"2017","W01001435","Blaenau Gwent 008A",1457
"2017","W01001436","Blaenau Gwent 008B",1381
"2017","W01001437","Blaenau Gwent 008C",1487
"2017","W01001438","Blaenau Gwent 004A",1431
"2017","W01001439","Blaenau Gwent 004B",1724
"2017","W01001440","Blaenau Gwent 001A",1347
"2017","W01001441","Blaenau Gwent 001B",1269
"2017","W01001442","Blaenau Gwent 001C",1211
"2017","W01001443","Blaenau Gwent 005A",1363
"2017","W01001444","Blaenau Gwent 005B",1963
"2017","W01001445","Blaenau Gwent 005C",1431
"2017","W01001446","Blaenau Gwent 002A",1379
"2017","W01001447","Blaenau Gwent 002B",1569
"2017","W01001448","Blaenau Gwent 002C",1203
"2017","W01001449","Blaenau Gwent 002D",1394
"2017","W01001450","Blaenau Gwent 007A",1272
"2017","W01001451","Blaenau Gwent 007B",1399
"2017","W01001452","Blaenau Gwent 007C",1482
"2017","W01001453","Blaenau Gwent 008D",1548
"2017","W01001454","Blaenau Gwent 008E",1366
"2017","W01001455","Blaenau Gwent 008F",1801
"2017","W01001456","Blaenau Gwent 004C",1379
"2017","W01001457","Blaenau Gwent 004D",1723
"2017","W01001458","Blaenau Gwent 004E",1489
"2017","W01001459","Blaenau Gwent 007D",1208
"2017","W01001460","Blaenau Gwent 007E",1792
"2017","W01001461","Blaenau Gwent 007F",1398
"2017","W01001462","Blaenau Gwent 006A",1696
"2017","W01001463","Blaenau Gwent 006B",1919
"2017","W01001464","Blaenau Gwent 009A",1537
"2017","W01001465","Blaenau Gwent 009B",1568
"2017","W01001466","Blaenau Gwent 009C",1596
"2017","W01001467","Blaenau Gwent 005D",1941
"2017","W01001468","Blaenau Gwent 005E",1346
"2017","W01001469","Blaenau Gwent 005F",1366
"2017","W01001470","Blaenau Gwent 001D",1442
"2017","W01001471","Blaenau Gwent 001E",1746
"2017","W01001472","Blaenau Gwent 003A",1358
"2017","W01001473","Blaenau Gwent 003B",1406
"2017","W01001474","Blaenau Gwent 003C",1501
"2017","W01001475","Blaenau Gwent 003D",1208
"2017","W01001476","Blaenau Gwent 009D",966
"2017","W01001477","Blaenau Gwent 009E",1407
"2017","W01001478","Blaenau Gwent 006C",1401
"2017","W01001479","Blaenau Gwent 006D",1495
"2017","W01001480","Blaenau Gwent 003E",1570
"2017","W01001481","Blaenau Gwent 006E",1674
"2017","W01001482","Torfaen 002A",1270
"2017","W01001483","Torfaen 002B",1492
"2017","W01001484","Torfaen 002C",1704
"2017","W01001485","Torfaen 002D",1342
"2017","W01001486","Torfaen 002E",1480
"2017","W01001487","Torfaen 001A",1635
"2017","W01001488","Torfaen 001B",1649
"2017","W01001489","Torfaen 001C",1583
"2017","W01001490","Torfaen 001D",1410
"2017","W01001491","Torfaen 004A",1767
"2017","W01001492","Torfaen 012A",2485
"2017","W01001493","Torfaen 008A",1896
"2017","W01001494","Torfaen 008B",1548
"2017","W01001495","Torfaen 008C",1785
"2017","W01001496","Torfaen 004B",1429
"2017","W01001497","Torfaen 011A",1409
"2017","W01001498","Torfaen 011B",1193
"2017","W01001499","Torfaen 011C",1217
"2017","W01001500","Torfaen 011D",1291
"2017","W01001501","Torfaen 009A",1356
"2017","W01001502","Torfaen 011E",1264
"2017","W01001503","Torfaen 009B",1348
"2017","W01001504","Torfaen 013A",2354
"2017","W01001505","Torfaen 013B",2081
"2017","W01001506","Torfaen 010A",1597
"2017","W01001507","Torfaen 008D",2032
"2017","W01001508","Torfaen 013C",1179
"2017","W01001509","Torfaen 013D",1446
"2017","W01001510","Torfaen 005A",1580
"2017","W01001511","Torfaen 005B",1595
"2017","W01001512","Torfaen 005C",1265
"2017","W01001513","Torfaen 005D",1464
"2017","W01001514","Torfaen 006A",1097
"2017","W01001515","Torfaen 006B",1498
"2017","W01001516","Torfaen 006C",1398
"2017","W01001517","Torfaen 006D",2564
"2017","W01001518","Torfaen 006E",1100
"2017","W01001519","Torfaen 007A",1312
"2017","W01001520","Torfaen 007B",1685
"2017","W01001521","Torfaen 007C",1390
"2017","W01001522","Torfaen 007D",1671
"2017","W01001523","Torfaen 004C",1475
"2017","W01001524","Torfaen 004D",1887
"2017","W01001525","Torfaen 003A",1729
"2017","W01001526","Torfaen 010B",1415
"2017","W01001527","Torfaen 010C",1227
"2017","W01001528","Torfaen 010D",1274
"2017","W01001529","Torfaen 003B",2133
"2017","W01001530","Torfaen 003C",1904
"2017","W01001531","Torfaen 003D",1700
"2017","W01001532","Torfaen 010E",1743
"2017","W01001533","Torfaen 012B",1586
"2017","W01001534","Torfaen 012C",1475
"2017","W01001535","Torfaen 012D",1250
"2017","W01001536","Torfaen 009C",1245
"2017","W01001537","Torfaen 007E",1179
"2017","W01001538","Torfaen 009D",1346
"2017","W01001539","Torfaen 009E",1439
"2017","W01001540","Torfaen 004E",1226
"2017","W01001541","Torfaen 004F",1170
"2017","W01001542","Monmouthshire 009A",2146
"2017","W01001543","Monmouthshire 009B",1785
"2017","W01001545","Monmouthshire 001A",1496
"2017","W01001546","Monmouthshire 002A",1481
"2017","W01001548","Monmouthshire 001B",2174
"2017","W01001549","Monmouthshire 007A",1448
"2017","W01001551","Monmouthshire 010C",1168
"2017","W01001552","Monmouthshire 004A",1563
"2017","W01001553","Monmouthshire 004B",2921
"2017","W01001554","Monmouthshire 004C",1814
"2017","W01001555","Monmouthshire 006A",1113
"2017","W01001556","Monmouthshire 006B",1173
"2017","W01001557","Monmouthshire 001C",1854
"2017","W01001558","Monmouthshire 002C",1542
"2017","W01001559","Monmouthshire 008A",1381
"2017","W01001560","Monmouthshire 006C",1406
"2017","W01001561","Monmouthshire 003A",1503
"2017","W01001562","Monmouthshire 003B",1473
"2017","W01001563","Monmouthshire 003C",1142
"2017","W01001564","Monmouthshire 003D",2763
"2017","W01001565","Monmouthshire 006D",1895
"2017","W01001566","Monmouthshire 005A",1244
"2017","W01001567","Monmouthshire 005B",1042
"2017","W01001568","Monmouthshire 005C",1807
"2017","W01001569","Monmouthshire 003E",1463
"2017","W01001571","Monmouthshire 001D",1276
"2017","W01001572","Monmouthshire 011A",1670
"2017","W01001573","Monmouthshire 011B",1485
"2017","W01001574","Monmouthshire 011C",1399
"2017","W01001575","Monmouthshire 005D",1262
"2017","W01001576","Monmouthshire 004D",1070
"2017","W01001577","Monmouthshire 004E",1353
"2017","W01001578","Monmouthshire 009C",2302
"2017","W01001579","Monmouthshire 001E",1462
"2017","W01001580","Monmouthshire 002E",1784
"2017","W01001581","Monmouthshire 005E",1940
"2017","W01001582","Monmouthshire 011D",1795
"2017","W01001583","Monmouthshire 007B",1629
"2017","W01001584","Monmouthshire 008B",1887
"2017","W01001585","Monmouthshire 007C",1294
"2017","W01001586","Monmouthshire 007D",2540
"2017","W01001587","Monmouthshire 008C",1904
"2017","W01001588","Monmouthshire 010D",1662
"2017","W01001589","Monmouthshire 010E",1489
"2017","W01001590","Monmouthshire 009D",2196
"2017","W01001591","Monmouthshire 011E",1597
"2017","W01001592","Monmouthshire 008D",1706
"2017","W01001593","Monmouthshire 008E",1739
"2017","W01001594","Monmouthshire 007E",1438
"2017","W01001595","Monmouthshire 007F",1330
"2017","W01001596","Monmouthshire 006E",1422
"2017","W01001597","Monmouthshire 006F",1517
"2017","W01001598","Monmouthshire 010F",1714
"2017","W01001599","Monmouthshire 004F",2152
"2017","W01001600","Newport 012A",1734
"2017","W01001601","Newport 006A",1449
"2017","W01001602","Newport 012B",1562
"2017","W01001603","Newport 012C",1427
"2017","W01001604","Newport 012D",1463
"2017","W01001605","Newport 014A",1331
"2017","W01001606","Newport 008A",1276
"2017","W01001607","Newport 015A",1473
"2017","W01001608","Newport 008B",1483
"2017","W01001609","Newport 015B",1758
"2017","W01001610","Newport 015C",1283
"2017","W01001611","Newport 011A",1300
"2017","W01001612","Newport 011B",1648
"2017","W01001613","Newport 011C",1574
"2017","W01001614","Newport 005A",1520
"2017","W01001615","Newport 005B",1590
"2017","W01001616","Newport 005C",1447
"2017","W01001617","Newport 003A",1305
"2017","W01001618","Newport 003B",1158
"2017","W01001619","Newport 003C",1343
"2017","W01001620","Newport 003D",1573
"2017","W01001621","Newport 003E",1336
"2017","W01001622","Newport 003F",1263
"2017","W01001623","Newport 001A",1446
"2017","W01001624","Newport 001B",1250
"2017","W01001625","Newport 001C",1160
"2017","W01001626","Newport 001D",1375
"2017","W01001627","Newport 001E",1505
"2017","W01001628","Newport 001F",1065
"2017","W01001629","Newport 017A",1397
"2017","W01001630","Newport 017B",1504
"2017","W01001631","Newport 017C",1368
"2017","W01001632","Newport 017D",1483
"2017","W01001633","Newport 019A",1622
"2017","W01001634","Newport 019B",1572
"2017","W01001635","Newport 016A",1237
"2017","W01001636","Newport 020A",1957
"2017","W01001637","Newport 016B",1808
"2017","W01001638","Newport 016C",1161
"2017","W01001639","Newport 004A",2155
"2017","W01001640","Newport 004B",1153
"2017","W01001641","Newport 004C",1422
"2017","W01001642","Newport 013A",1755
"2017","W01001643","Newport 013B",1612
"2017","W01001644","Newport 013C",3437
"2017","W01001645","Newport 015D",1320
"2017","W01001646","Newport 015E",1872
"2017","W01001647","Newport 015F",2042
"2017","W01001648","Newport 015G",1501
"2017","W01001649","Newport 004D",2159
"2017","W01001650","Newport 004E",1478
"2017","W01001651","Newport 002A",1441
"2017","W01001652","Newport 002B",1931
"2017","W01001653","Newport 002C",1371
"2017","W01001654","Newport 002D",1651
"2017","W01001655","Newport 002E",1561
"2017","W01001657","Newport 020C",1444
"2017","W01001658","Newport 020D",1960
"2017","W01001659","Newport 018A",1940
"2017","W01001660","Newport 018B",1978
"2017","W01001661","Newport 018C",2962
"2017","W01001662","Newport 018D",1482
"2017","W01001663","Newport 008C",1374
"2017","W01001664","Newport 010A",1400
"2017","W01001665","Newport 008D",1600
"2017","W01001666","Newport 010B",1395
"2017","W01001667","Newport 010C",1351
"2017","W01001668","Newport 010D",1231
"2017","W01001669","Newport 009A",1265
"2017","W01001670","Newport 009B",2268
"2017","W01001671","Newport 016D",1771
"2017","W01001672","Newport 009C",2318
"2017","W01001673","Newport 009D",1433
"2017","W01001674","Newport 009E",1496
"2017","W01001675","Newport 007A",1578
"2017","W01001676","Newport 007B",1774
"2017","W01001677","Newport 007C",1392
"2017","W01001678","Newport 005D",1538
"2017","W01001679","Newport 007D",1160
"2017","W01001680","Newport 007E",1294
"2017","W01001681","Newport 006B",1383
"2017","W01001682","Newport 006C",1413
"2017","W01001683","Newport 006D",1104
"2017","W01001684","Newport 006E",1449
"2017","W01001685","Newport 014B",1664
"2017","W01001686","Newport 014C",1330
"2017","W01001687","Newport 014D",2070
"2017","W01001688","Newport 019C",2943
"2017","W01001689","Newport 019D",1795
"2017","W01001690","Newport 013D",2325
"2017","W01001691","Newport 011D",1318
"2017","W01001692","Newport 011E",2106
"2017","W01001693","Newport 013E",2133
"2017","W01001694","Cardiff 036A",2006
"2017","W01001695","Cardiff 036B",4188
"2017","W01001696","Cardiff 036C",1664
"2017","W01001697","Cardiff 036D",1602
"2017","W01001698","Cardiff 036E",2053
"2017","W01001699","Cardiff 049A",2543
"2017","W01001702","Cardiff 045A",1865
"2017","W01001703","Cardiff 045B",1279
"2017","W01001704","Cardiff 041A",1736
"2017","W01001705","Cardiff 045C",1894
"2017","W01001706","Cardiff 041B",1315
"2017","W01001707","Cardiff 041C",2157
"2017","W01001708","Cardiff 045D",1713
"2017","W01001709","Cardiff 040A",2014
"2017","W01001710","Cardiff 040B",1814
"2017","W01001711","Cardiff 040C",1861
"2017","W01001712","Cardiff 040D",1479
"2017","W01001713","Cardiff 040E",1696
"2017","W01001714","Cardiff 035A",1565
"2017","W01001715","Cardiff 035B",1605
"2017","W01001716","Cardiff 035C",1351
"2017","W01001717","Cardiff 035D",1569
"2017","W01001718","Cardiff 028A",1709
"2017","W01001719","Cardiff 028B",2485
"2017","W01001720","Cardiff 028C",2154
"2017","W01001721","Cardiff 032A",3050
"2017","W01001722","Cardiff 028D",1771
"2017","W01001724","Cardiff 032C",2366
"2017","W01001725","Cardiff 032D",2216
"2017","W01001726","Cardiff 028E",1839
"2017","W01001727","Cardiff 014A",1121
"2017","W01001728","Cardiff 014B",1453
"2017","W01001729","Cardiff 014C",2057
"2017","W01001730","Cardiff 008A",1564
"2017","W01001731","Cardiff 008B",1483
"2017","W01001732","Cardiff 019A",1693
"2017","W01001733","Cardiff 019B",2647
"2017","W01001734","Cardiff 019C",1603
"2017","W01001735","Cardiff 019D",1686
"2017","W01001736","Cardiff 008C",1510
"2017","W01001737","Cardiff 039A",1641
"2017","W01001738","Cardiff 039B",1499
"2017","W01001739","Cardiff 039C",1444
"2017","W01001740","Cardiff 039D",1505
"2017","W01001741","Cardiff 039E",1776
"2017","W01001742","Cardiff 043A",1540
"2017","W01001743","Cardiff 043B",1384
"2017","W01001744","Cardiff 043C",1793
"2017","W01001745","Cardiff 043D",1303
"2017","W01001746","Cardiff 041D",1590
"2017","W01001747","Cardiff 027A",1674
"2017","W01001748","Cardiff 027B",1658
"2017","W01001749","Cardiff 027C",1466
"2017","W01001750","Cardiff 031A",1641
"2017","W01001751","Cardiff 027D",1840
"2017","W01001752","Cardiff 031B",1544
"2017","W01001753","Cardiff 031C",1549
"2017","W01001754","Cardiff 031D",1704
"2017","W01001755","Cardiff 025A",1473
"2017","W01001756","Cardiff 025B",4497
"2017","W01001757","Cardiff 025C",1483
"2017","W01001758","Cardiff 025D",2235
"2017","W01001759","Cardiff 046A",1488
"2017","W01001760","Cardiff 046B",1674
"2017","W01001761","Cardiff 046C",1828
"2017","W01001762","Cardiff 046D",1865
"2017","W01001764","Cardiff 044A",2098
"2017","W01001765","Cardiff 044B",1473
"2017","W01001766","Cardiff 044C",1862
"2017","W01001767","Cardiff 044D",1820
"2017","W01001768","Cardiff 044E",1733
"2017","W01001769","Cardiff 018A",1613
"2017","W01001770","Cardiff 018B",1140
"2017","W01001771","Cardiff 018C",1629
"2017","W01001772","Cardiff 021A",1438
"2017","W01001773","Cardiff 012A",2578
"2017","W01001774","Cardiff 018D",1398
"2017","W01001775","Cardiff 021B",1706
"2017","W01001776","Cardiff 021C",1333
"2017","W01001777","Cardiff 001A",1488
"2017","W01001778","Cardiff 001B",1772
"2017","W01001779","Cardiff 026A",1437
"2017","W01001780","Cardiff 026B",1745
"2017","W01001781","Cardiff 026C",1784
"2017","W01001782","Cardiff 026D",1395
"2017","W01001783","Cardiff 026E",1235
"2017","W01001784","Cardiff 026F",1282
"2017","W01001785","Cardiff 023A",1229
"2017","W01001786","Cardiff 023B",1625
"2017","W01001787","Cardiff 023C",1490
"2017","W01001788","Cardiff 023D",1500
"2017","W01001789","Cardiff 023E",1555
"2017","W01001790","Cardiff 023F",1214
"2017","W01001791","Cardiff 005A",1621
"2017","W01001792","Cardiff 005B",1757
"2017","W01001793","Cardiff 002A",1482
"2017","W01001794","Cardiff 001C",1399
"2017","W01001795","Cardiff 002B",1551
"2017","W01001796","Cardiff 002C",1443
"2017","W01001797","Cardiff 005C",1422
"2017","W01001798","Cardiff 002D",1468
"2017","W01001799","Cardiff 001D",1287
"2017","W01001800","Cardiff 005D",1509
"2017","W01001802","Cardiff 007A",1681
"2017","W01001803","Cardiff 015A",1699
"2017","W01001804","Cardiff 015B",1625
"2017","W01001805","Cardiff 015C",1376
"2017","W01001806","Cardiff 015D",1653
"2017","W01001807","Cardiff 007B",1573
"2017","W01001808","Cardiff 007C",1758
"2017","W01001809","Cardiff 017A",1309
"2017","W01001810","Cardiff 017B",1708
"2017","W01001811","Cardiff 009A",1581
"2017","W01001812","Cardiff 017C",1295
"2017","W01001813","Cardiff 017D",1611
"2017","W01001814","Cardiff 017E",1432
"2017","W01001815","Cardiff 008D",1319
"2017","W01001816","Cardiff 009B",2900
"2017","W01001817","Cardiff 009C",1356
"2017","W01001818","Cardiff 009D",1566
"2017","W01001819","Cardiff 014D",2339
"2017","W01001820","Cardiff 006A",1188
"2017","W01001821","Cardiff 024A",1250
"2017","W01001822","Cardiff 029A",1922
"2017","W01001823","Cardiff 029B",1352
"2017","W01001824","Cardiff 029C",1544
"2017","W01001825","Cardiff 029D",1975
"2017","W01001826","Cardiff 024B",1378
"2017","W01001827","Cardiff 024C",2340
"2017","W01001828","Cardiff 024D",1515
"2017","W01001829","Cardiff 033A",1721
"2017","W01001830","Cardiff 033B",1572
"2017","W01001831","Cardiff 030A",1445
"2017","W01001832","Cardiff 033C",1833
"2017","W01001833","Cardiff 033D",1520
"2017","W01001834","Cardiff 033E",1628
"2017","W01001835","Cardiff 033F",1756
"2017","W01001836","Cardiff 030B",1488
"2017","W01001837","Cardiff 030C",1654
"2017","W01001838","Cardiff 030D",1665
"2017","W01001839","Cardiff 030E",1474
"2017","W01001840","Cardiff 007D",1791
"2017","W01001841","Cardiff 003A",1987
"2017","W01001842","Cardiff 003B",1716
"2017","W01001843","Cardiff 003C",2268
"2017","W01001844","Cardiff 003D",1986
"2017","W01001846","Cardiff 006C",1803
"2017","W01001847","Cardiff 006D",1539
"2017","W01001848","Cardiff 012B",1485
"2017","W01001849","Cardiff 004A",1551
"2017","W01001850","Cardiff 012C",1967
"2017","W01001851","Cardiff 012D",1528
"2017","W01001852","Cardiff 004B",1848
"2017","W01001853","Cardiff 004C",1679
"2017","W01001854","Cardiff 004D",1572
"2017","W01001855","Cardiff 042A",1773
"2017","W01001856","Cardiff 042B",1823
"2017","W01001857","Cardiff 042C",1925
"2017","W01001858","Cardiff 034A",1765
"2017","W01001859","Cardiff 034B",1514
"2017","W01001860","Cardiff 034C",1698
"2017","W01001861","Cardiff 034D",1734
"2017","W01001862","Cardiff 042D",1747
"2017","W01001863","Cardiff 022A",1576
"2017","W01001864","Cardiff 022B",1487
"2017","W01001865","Cardiff 022C",1288
"2017","W01001866","Cardiff 016A",1647
"2017","W01001867","Cardiff 016B",1523
"2017","W01001868","Cardiff 022D",1558
"2017","W01001869","Cardiff 038A",1320
"2017","W01001870","Cardiff 037A",1348
"2017","W01001871","Cardiff 037B",1580
"2017","W01001872","Cardiff 038B",1590
"2017","W01001873","Cardiff 038C",1770
"2017","W01001874","Cardiff 038D",1480
"2017","W01001875","Cardiff 037C",2840
"2017","W01001876","Cardiff 037D",1711
"2017","W01001877","Cardiff 011A",1654
"2017","W01001878","Cardiff 011B",1639
"2017","W01001879","Cardiff 013A",1882
"2017","W01001880","Cardiff 013B",1688
"2017","W01001881","Cardiff 013C",1484
"2017","W01001882","Cardiff 011C",1787
"2017","W01001883","Cardiff 016C",1720
"2017","W01001884","Cardiff 013D",1429
"2017","W01001885","Cardiff 011D",2229
"2017","W01001886","Cardiff 016D",1297
"2017","W01001887","Cardiff 020A",1661
"2017","W01001888","Cardiff 010A",1739
"2017","W01001889","Cardiff 020B",1570
"2017","W01001890","Cardiff 021D",1765
"2017","W01001891","Cardiff 020C",1735
"2017","W01001892","Cardiff 020D",1401
"2017","W01001893","Cardiff 010B",1959
"2017","W01001894","Cardiff 010C",1629
"2017","W01001895","Cardiff 010D",1704
"2017","W01001896","Cardiff 020E",1550
"2017","W01001897","Powys 020D",1873
"2017","W01001898","Merthyr Tydfil 008F",1473
